segment_id,track_sample_id,original_audio,label,label_id,source,genre,generator,audio_path,track_id,split,actual_duration_sec,planning_duration_sec,planned_segments,segment_index,segment_role,start_sec,end_sec,segment_duration_sec,available_audio_sec,pad_sec,requires_padding
seg_005115,sample_01705,Norweigian Wood II - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Norweigian_Wood_II_Bird_Names_producer_TTA_001.mp3,,val,175.357098,175.357098,3,1,middle,82.678549,92.678549,10.0,10.0,0.0,False
seg_005116,sample_01705,Norweigian Wood II - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Norweigian_Wood_II_Bird_Names_producer_TTA_001.mp3,,val,175.357098,175.357098,3,2,end,165.357098,175.357098,10.0,10.0,0.0,False
seg_005117,sample_01706,On My Mind - Ergo Phizmiz,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/On_My_Mind_Ergo_Phizmiz_producer_TTA_001.mp3,,train,187.245714,187.245714,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005118,sample_01706,On My Mind - Ergo Phizmiz,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/On_My_Mind_Ergo_Phizmiz_producer_TTA_001.mp3,,train,187.245714,187.245714,3,1,middle,88.622857,98.622857,10.0,10.0,0.0,False
seg_005119,sample_01706,On My Mind - Ergo Phizmiz,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/On_My_Mind_Ergo_Phizmiz_producer_TTA_001.mp3,,train,187.245714,187.245714,3,2,end,177.245714,187.245714,10.0,10.0,0.0,False
seg_005120,sample_01707,philcollins takes your hand - Katapulto,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/philcollins_takes_your_hand_Katapulto_producer_TTA_001.mp3,,train,156.038095,156.038095,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005121,sample_01707,philcollins takes your hand - Katapulto,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/philcollins_takes_your_hand_Katapulto_producer_TTA_001.mp3,,train,156.038095,156.038095,3,1,middle,73.019047,83.019047,10.0,10.0,0.0,False
seg_005122,sample_01707,philcollins takes your hand - Katapulto,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/philcollins_takes_your_hand_Katapulto_producer_TTA_001.mp3,,train,156.038095,156.038095,3,2,end,146.038095,156.038095,10.0,10.0,0.0,False
seg_005123,sample_01708,purity & danger - Katapulto,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/purity_danger_Katapulto_producer_TTA_001.mp3,,train,167.183651,167.183651,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005124,sample_01708,purity & danger - Katapulto,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/purity_danger_Katapulto_producer_TTA_001.mp3,,train,167.183651,167.183651,3,1,middle,78.591825,88.591825,10.0,10.0,0.0,False
seg_005125,sample_01708,purity & danger - Katapulto,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/purity_danger_Katapulto_producer_TTA_001.mp3,,train,167.183651,167.183651,3,2,end,157.183651,167.183651,10.0,10.0,0.0,False
seg_005126,sample_01709,Roller Star - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Roller_Star_Monroeville_Music_Center_producer_TTA_001.mp3,,val,188.731791,188.731791,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005127,sample_01709,Roller Star - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Roller_Star_Monroeville_Music_Center_producer_TTA_001.mp3,,val,188.731791,188.731791,3,1,middle,89.365895,99.365895,10.0,10.0,0.0,False
seg_005128,sample_01709,Roller Star - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Roller_Star_Monroeville_Music_Center_producer_TTA_001.mp3,,val,188.731791,188.731791,3,2,end,178.731791,188.731791,10.0,10.0,0.0,False
seg_005129,sample_01710,"Roundtrip - Oh Yeah, the Future",FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Roundtrip_Oh_Yeah_the_Future_producer_TTA_001.mp3,,val,222.168526,222.168526,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005130,sample_01710,"Roundtrip - Oh Yeah, the Future",FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Roundtrip_Oh_Yeah_the_Future_producer_TTA_001.mp3,,val,222.168526,222.168526,3,1,middle,106.084263,116.084263,10.0,10.0,0.0,False
seg_005131,sample_01710,"Roundtrip - Oh Yeah, the Future",FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Roundtrip_Oh_Yeah_the_Future_producer_TTA_001.mp3,,val,222.168526,222.168526,3,2,end,212.168526,222.168526,10.0,10.0,0.0,False
seg_005132,sample_01711,Shadow Government - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Shadow_Government_Bird_Names_producer_TTA_001.mp3,,train,152.322902,152.322902,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005133,sample_01711,Shadow Government - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Shadow_Government_Bird_Names_producer_TTA_001.mp3,,train,152.322902,152.322902,3,1,middle,71.161451,81.161451,10.0,10.0,0.0,False
seg_005134,sample_01711,Shadow Government - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Shadow_Government_Bird_Names_producer_TTA_001.mp3,,train,152.322902,152.322902,3,2,end,142.322902,152.322902,10.0,10.0,0.0,False
seg_005135,sample_01712,She Works / Tepid Waters - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/She_Works_Tepid_Waters_Bird_Names_producer_TTA_001.mp3,,test,199.134331,199.134331,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005136,sample_01712,She Works / Tepid Waters - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/She_Works_Tepid_Waters_Bird_Names_producer_TTA_001.mp3,,test,199.134331,199.134331,3,1,middle,94.567166,104.567166,10.0,10.0,0.0,False
seg_005137,sample_01712,She Works / Tepid Waters - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/She_Works_Tepid_Waters_Bird_Names_producer_TTA_001.mp3,,test,199.134331,199.134331,3,2,end,189.134331,199.134331,10.0,10.0,0.0,False
seg_005138,sample_01713,Soleares&beats - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Solearesbeats_Malaventura_producer_TTA_001.mp3,,val,187.98873,187.98873,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005139,sample_01713,Soleares&beats - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Solearesbeats_Malaventura_producer_TTA_001.mp3,,val,187.98873,187.98873,3,1,middle,88.994365,98.994365,10.0,10.0,0.0,False
seg_005140,sample_01713,Soleares&beats - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Solearesbeats_Malaventura_producer_TTA_001.mp3,,val,187.98873,187.98873,3,2,end,177.98873,187.98873,10.0,10.0,0.0,False
seg_005141,sample_01714,Something Dirty - Ergo Phizmiz,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Something_Dirty_Ergo_Phizmiz_producer_TTA_001.mp3,,test,140.434286,140.434286,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005142,sample_01714,Something Dirty - Ergo Phizmiz,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Something_Dirty_Ergo_Phizmiz_producer_TTA_001.mp3,,test,140.434286,140.434286,3,1,middle,65.217143,75.217143,10.0,10.0,0.0,False
seg_005143,sample_01714,Something Dirty - Ergo Phizmiz,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Something_Dirty_Ergo_Phizmiz_producer_TTA_001.mp3,,test,140.434286,140.434286,3,2,end,130.434286,140.434286,10.0,10.0,0.0,False
seg_005144,sample_01715,Spanish BEEEYYAAACHHH - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Spanish_BEEEYYAAACHHH_Malaventura_producer_TTA_001.mp3,,train,154.552018,154.552018,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005145,sample_01715,Spanish BEEEYYAAACHHH - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Spanish_BEEEYYAAACHHH_Malaventura_producer_TTA_001.mp3,,train,154.552018,154.552018,3,1,middle,72.276009,82.276009,10.0,10.0,0.0,False
seg_005146,sample_01715,Spanish BEEEYYAAACHHH - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Spanish_BEEEYYAAACHHH_Malaventura_producer_TTA_001.mp3,,train,154.552018,154.552018,3,2,end,144.552018,154.552018,10.0,10.0,0.0,False
seg_005147,sample_01716,Stockholm Syndrome / People Should Be More Aware - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Stockholm_Syndrome_People_Should_Be_More_Aware_Bird_Names_producer_TTA_001.mp3,,val,161.239365,161.239365,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005148,sample_01716,Stockholm Syndrome / People Should Be More Aware - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Stockholm_Syndrome_People_Should_Be_More_Aware_Bird_Names_producer_TTA_001.mp3,,val,161.239365,161.239365,3,1,middle,75.619682,85.619682,10.0,10.0,0.0,False
seg_005149,sample_01716,Stockholm Syndrome / People Should Be More Aware - Bird Names,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Stockholm_Syndrome_People_Should_Be_More_Aware_Bird_Names_producer_TTA_001.mp3,,val,161.239365,161.239365,3,2,end,151.239365,161.239365,10.0,10.0,0.0,False
seg_005150,sample_01717,The Cave of Time - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Cave_of_Time_Monroeville_Music_Center_producer_TTA_001.mp3,,train,195.419138,195.419138,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005151,sample_01717,The Cave of Time - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Cave_of_Time_Monroeville_Music_Center_producer_TTA_001.mp3,,train,195.419138,195.419138,3,1,middle,92.709569,102.709569,10.0,10.0,0.0,False
seg_005152,sample_01717,The Cave of Time - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Cave_of_Time_Monroeville_Music_Center_producer_TTA_001.mp3,,train,195.419138,195.419138,3,2,end,185.419138,195.419138,10.0,10.0,0.0,False
seg_005153,sample_01718,The Coldest Winter - Caleb Lemond,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Coldest_Winter_Caleb_Lemond_producer_TTA_001.mp3,,train,229.598912,229.598912,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005154,sample_01718,The Coldest Winter - Caleb Lemond,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Coldest_Winter_Caleb_Lemond_producer_TTA_001.mp3,,train,229.598912,229.598912,3,1,middle,109.799456,119.799456,10.0,10.0,0.0,False
seg_005155,sample_01718,The Coldest Winter - Caleb Lemond,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Coldest_Winter_Caleb_Lemond_producer_TTA_001.mp3,,train,229.598912,229.598912,3,2,end,219.598912,229.598912,10.0,10.0,0.0,False
seg_005156,sample_01719,The Dream and the Dreamer - Caleb Lemond,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Dream_and_the_Dreamer_Caleb_Lemond_producer_TTA_001.mp3,,train,191.703946,191.703946,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005157,sample_01719,The Dream and the Dreamer - Caleb Lemond,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Dream_and_the_Dreamer_Caleb_Lemond_producer_TTA_001.mp3,,train,191.703946,191.703946,3,1,middle,90.851973,100.851973,10.0,10.0,0.0,False
seg_005158,sample_01719,The Dream and the Dreamer - Caleb Lemond,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Dream_and_the_Dreamer_Caleb_Lemond_producer_TTA_001.mp3,,train,191.703946,191.703946,3,2,end,181.703946,191.703946,10.0,10.0,0.0,False
seg_005159,sample_01720,The plot - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_plot_Malaventura_producer_TTA_001.mp3,,train,205.078639,205.078639,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005160,sample_01720,The plot - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_plot_Malaventura_producer_TTA_001.mp3,,train,205.078639,205.078639,3,1,middle,97.53932,107.53932,10.0,10.0,0.0,False
seg_005161,sample_01720,The plot - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_plot_Malaventura_producer_TTA_001.mp3,,train,205.078639,205.078639,3,2,end,195.078639,205.078639,10.0,10.0,0.0,False
seg_005162,sample_01721,The Race Forever - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Race_Forever_Monroeville_Music_Center_producer_TTA_001.mp3,,train,206.564717,206.564717,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005163,sample_01721,The Race Forever - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Race_Forever_Monroeville_Music_Center_producer_TTA_001.mp3,,train,206.564717,206.564717,3,1,middle,98.282359,108.282359,10.0,10.0,0.0,False
seg_005164,sample_01721,The Race Forever - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Race_Forever_Monroeville_Music_Center_producer_TTA_001.mp3,,train,206.564717,206.564717,3,2,end,196.564717,206.564717,10.0,10.0,0.0,False
seg_005165,sample_01722,The Reality Machine - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Reality_Machine_Monroeville_Music_Center_producer_TTA_001.mp3,,train,202.106485,202.106485,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005166,sample_01722,The Reality Machine - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Reality_Machine_Monroeville_Music_Center_producer_TTA_001.mp3,,train,202.106485,202.106485,3,1,middle,96.053242,106.053242,10.0,10.0,0.0,False
seg_005167,sample_01722,The Reality Machine - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/The_Reality_Machine_Monroeville_Music_Center_producer_TTA_001.mp3,,train,202.106485,202.106485,3,2,end,192.106485,202.106485,10.0,10.0,0.0,False
seg_005168,sample_01723,Time Is Love - Silence is full of birds,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Time_Is_Love_Silence_is_full_of_birds_producer_TTA_001.mp3,,val,164.954558,164.954558,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005169,sample_01723,Time Is Love - Silence is full of birds,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Time_Is_Love_Silence_is_full_of_birds_producer_TTA_001.mp3,,val,164.954558,164.954558,3,1,middle,77.477279,87.477279,10.0,10.0,0.0,False
seg_005170,sample_01723,Time Is Love - Silence is full of birds,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Time_Is_Love_Silence_is_full_of_birds_producer_TTA_001.mp3,,val,164.954558,164.954558,3,2,end,154.954558,164.954558,10.0,10.0,0.0,False
seg_005171,sample_01724,Troubles I've seen - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Troubles_Ive_seen_Malaventura_producer_TTA_001.mp3,,test,196.905215,196.905215,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005172,sample_01724,Troubles I've seen - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Troubles_Ive_seen_Malaventura_producer_TTA_001.mp3,,test,196.905215,196.905215,3,1,middle,93.452607,103.452607,10.0,10.0,0.0,False
seg_005173,sample_01724,Troubles I've seen - Malaventura,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Troubles_Ive_seen_Malaventura_producer_TTA_001.mp3,,test,196.905215,196.905215,3,2,end,186.905215,196.905215,10.0,10.0,0.0,False
seg_005174,sample_01725,We Are Canucks - David Blair,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/We_Are_Canucks_David_Blair_producer_TTA_001.mp3,,train,199.134331,199.134331,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005175,sample_01725,We Are Canucks - David Blair,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/We_Are_Canucks_David_Blair_producer_TTA_001.mp3,,train,199.134331,199.134331,3,1,middle,94.567166,104.567166,10.0,10.0,0.0,False
seg_005176,sample_01725,We Are Canucks - David Blair,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/We_Are_Canucks_David_Blair_producer_TTA_001.mp3,,train,199.134331,199.134331,3,2,end,189.134331,199.134331,10.0,10.0,0.0,False
seg_005177,sample_01726,Yoko live at FoEG - Emma Acs,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Yoko_live_at_FoEG_Emma_Acs_producer_TTA_001.mp3,,train,222.911565,222.911565,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005178,sample_01726,Yoko live at FoEG - Emma Acs,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Yoko_live_at_FoEG_Emma_Acs_producer_TTA_001.mp3,,train,222.911565,222.911565,3,1,middle,106.455782,116.455782,10.0,10.0,0.0,False
seg_005179,sample_01726,Yoko live at FoEG - Emma Acs,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/Yoko_live_at_FoEG_Emma_Acs_producer_TTA_001.mp3,,train,222.911565,222.911565,3,2,end,212.911565,222.911565,10.0,10.0,0.0,False
seg_005180,sample_01727,You Are A Monster - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/You_Are_A_Monster_Monroeville_Music_Center_producer_TTA_001.mp3,,train,211.765986,211.765986,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005181,sample_01727,You Are A Monster - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/You_Are_A_Monster_Monroeville_Music_Center_producer_TTA_001.mp3,,train,211.765986,211.765986,3,1,middle,100.882993,110.882993,10.0,10.0,0.0,False
seg_005182,sample_01727,You Are A Monster - Monroeville Music Center,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/You_Are_A_Monster_Monroeville_Music_Center_producer_TTA_001.mp3,,train,211.765986,211.765986,3,2,end,201.765986,211.765986,10.0,10.0,0.0,False
seg_005183,sample_01728,zero rhythm dollar boy - Katapulto,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/zero_rhythm_dollar_boy_Katapulto_producer_TTA_001.mp3,,train,198.391293,198.391293,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005184,sample_01728,zero rhythm dollar boy - Katapulto,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/zero_rhythm_dollar_boy_Katapulto_producer_TTA_001.mp3,,train,198.391293,198.391293,3,1,middle,94.195646,104.195646,10.0,10.0,0.0,False
seg_005185,sample_01728,zero rhythm dollar boy - Katapulto,FAKE,1,Echoes,Pop,producer,data/raw/Echoes/Echoes/TTA/producer/zero_rhythm_dollar_boy_Katapulto_producer_TTA_001.mp3,,train,198.391293,198.391293,3,2,end,188.391293,198.391293,10.0,10.0,0.0,False
seg_005186,sample_01729,1984 - Punk Rock Opera,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/1984_Punk_Rock_Opera_producer_TTA_001.mp3,,train,26.006349,26.006349,2,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005187,sample_01729,1984 - Punk Rock Opera,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/1984_Punk_Rock_Opera_producer_TTA_001.mp3,,train,26.006349,26.006349,2,1,end,16.006349,26.006349,10.0,10.0,0.0,False
seg_005188,sample_01730,2 (Wasn't There) - Isle of Pine,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/2_Wasnt_There_Isle_of_Pine_producer_TTA_001.mp3,,val,193.190023,193.190023,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005189,sample_01730,2 (Wasn't There) - Isle of Pine,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/2_Wasnt_There_Isle_of_Pine_producer_TTA_001.mp3,,val,193.190023,193.190023,3,1,middle,91.595011,101.595011,10.0,10.0,0.0,False
seg_005190,sample_01730,2 (Wasn't There) - Isle of Pine,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/2_Wasnt_There_Isle_of_Pine_producer_TTA_001.mp3,,val,193.190023,193.190023,3,2,end,183.190023,193.190023,10.0,10.0,0.0,False
seg_005191,sample_01731,Attention - Pete Prodoehl,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Attention_Pete_Prodoehl_producer_TTA_001.mp3,,test,208.050794,208.050794,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005192,sample_01731,Attention - Pete Prodoehl,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Attention_Pete_Prodoehl_producer_TTA_001.mp3,,test,208.050794,208.050794,3,1,middle,99.025397,109.025397,10.0,10.0,0.0,False
seg_005193,sample_01731,Attention - Pete Prodoehl,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Attention_Pete_Prodoehl_producer_TTA_001.mp3,,test,208.050794,208.050794,3,2,end,198.050794,208.050794,10.0,10.0,0.0,False
seg_005194,sample_01732,Colossal Stillness - Scott Holmes,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Colossal_Stillness_Scott_Holmes_producer_TTA_001.mp3,,train,179.07229,179.07229,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005195,sample_01732,Colossal Stillness - Scott Holmes,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Colossal_Stillness_Scott_Holmes_producer_TTA_001.mp3,,train,179.07229,179.07229,3,1,middle,84.536145,94.536145,10.0,10.0,0.0,False
seg_005196,sample_01732,Colossal Stillness - Scott Holmes,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Colossal_Stillness_Scott_Holmes_producer_TTA_001.mp3,,train,179.07229,179.07229,3,2,end,169.07229,179.07229,10.0,10.0,0.0,False
seg_005197,sample_01733,Crossing - Los Llamarada,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Crossing_Los_Llamarada_producer_TTA_001.mp3,,train,191.703946,191.703946,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005198,sample_01733,Crossing - Los Llamarada,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Crossing_Los_Llamarada_producer_TTA_001.mp3,,train,191.703946,191.703946,3,1,middle,90.851973,100.851973,10.0,10.0,0.0,False
seg_005199,sample_01733,Crossing - Los Llamarada,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Crossing_Los_Llamarada_producer_TTA_001.mp3,,train,191.703946,191.703946,3,2,end,181.703946,191.703946,10.0,10.0,0.0,False
seg_005200,sample_01734,Digital Lightning - Cloudkicker,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Digital_Lightning_Cloudkicker_producer_TTA_001.mp3,,train,223.654603,223.654603,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005201,sample_01734,Digital Lightning - Cloudkicker,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Digital_Lightning_Cloudkicker_producer_TTA_001.mp3,,train,223.654603,223.654603,3,1,middle,106.827302,116.827302,10.0,10.0,0.0,False
seg_005202,sample_01734,Digital Lightning - Cloudkicker,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Digital_Lightning_Cloudkicker_producer_TTA_001.mp3,,train,223.654603,223.654603,3,2,end,213.654603,223.654603,10.0,10.0,0.0,False
seg_005203,sample_01735,Empty Pockets - Pete Prodoehl,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Empty_Pockets_Pete_Prodoehl_producer_TTA_001.mp3,,val,223.654603,223.654603,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005204,sample_01735,Empty Pockets - Pete Prodoehl,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Empty_Pockets_Pete_Prodoehl_producer_TTA_001.mp3,,val,223.654603,223.654603,3,1,middle,106.827302,116.827302,10.0,10.0,0.0,False
seg_005205,sample_01735,Empty Pockets - Pete Prodoehl,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Empty_Pockets_Pete_Prodoehl_producer_TTA_001.mp3,,val,223.654603,223.654603,3,2,end,213.654603,223.654603,10.0,10.0,0.0,False
seg_005206,sample_01736,Forest Silence - Serpentarivm,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Forest_Silence_Serpentarivm_producer_TTA_001.mp3,,train,219.196372,219.196372,3,0,start,0.0,10.0,10.0,10.0,0.0,False
seg_005207,sample_01736,Forest Silence - Serpentarivm,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Forest_Silence_Serpentarivm_producer_TTA_001.mp3,,train,219.196372,219.196372,3,1,middle,104.598186,114.598186,10.0,10.0,0.0,False
seg_005208,sample_01736,Forest Silence - Serpentarivm,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Forest_Silence_Serpentarivm_producer_TTA_001.mp3,,train,219.196372,219.196372,3,2,end,209.196372,219.196372,10.0,10.0,0.0,False
seg_005209,sample_01737,Formic Acid for Blood - Punk Rock Opera,FAKE,1,Echoes,Rock,producer,data/raw/Echoes/Echoes/TTA/producer/Formic_Acid_for_Blood_Punk_Rock_Opera_producer_TTA_001.mp3,,train,196.162177,196.162177,3,0,start,0.0,10.0,10.0,10.0,0.0,False
