original_audio,generator,track_sample_id,genre,split
Pista Afuera - Epstein,songgen,sample_01850,Electronic,test
Pista Afuera - Epstein,stableaudio,sample_02700,Electronic,test
Pista Afuera - Epstein,suno,sample_02137,Electronic,test
Pista Afuera - Epstein,udio,sample_02437,Electronic,test
Ponky McFonky - My brother Daniel,acestep,sample_00475,Electronic,train
Ponky McFonky - My brother Daniel,audioldm,sample_00667,Electronic,train
Ponky McFonky - My brother Daniel,brev,sample_00948,Electronic,train
Ponky McFonky - My brother Daniel,diffrhythm,sample_01252,Electronic,train
Ponky McFonky - My brother Daniel,elevenlabs,sample_03033,Electronic,train
Ponky McFonky - My brother Daniel,mubert,sample_01515,Electronic,train
Ponky McFonky - My brother Daniel,musicgen,sample_03344,Electronic,train
Ponky McFonky - My brother Daniel,producer,sample_01662,Electronic,train
Ponky McFonky - My brother Daniel,songgen,sample_01851,Electronic,train
Ponky McFonky - My brother Daniel,stableaudio,sample_02701,Electronic,train
Ponky McFonky - My brother Daniel,suno,sample_02139,Electronic,train
Ponky McFonky - My brother Daniel,udio,sample_02439,Electronic,train
Realize Me - Jim Rooster,acestep,sample_00481,Electronic,test
Realize Me - Jim Rooster,audioldm,sample_00620,Electronic,test
Realize Me - Jim Rooster,brev,sample_00950,Electronic,test
Realize Me - Jim Rooster,diffrhythm,sample_01254,Electronic,test
Realize Me - Jim Rooster,elevenlabs,sample_03035,Electronic,test
Realize Me - Jim Rooster,mubert,sample_01499,Electronic,test
Realize Me - Jim Rooster,musicgen,sample_03350,Electronic,test
Realize Me - Jim Rooster,producer,sample_01663,Electronic,test
Realize Me - Jim Rooster,songgen,sample_01853,Electronic,test
Realize Me - Jim Rooster,stableaudio,sample_02702,Electronic,test
Realize Me - Jim Rooster,suno,sample_02141,Electronic,test
Realize Me - Jim Rooster,udio,sample_02441,Electronic,test
Resistentialism - Nihilore,acestep,sample_00483,Electronic,test
Resistentialism - Nihilore,audioldm,sample_00608,Electronic,test
Resistentialism - Nihilore,brev,sample_00952,Electronic,test
Resistentialism - Nihilore,diffrhythm,sample_01255,Electronic,test
Resistentialism - Nihilore,elevenlabs,sample_03037,Electronic,test
Resistentialism - Nihilore,mubert,sample_01492,Electronic,test
Resistentialism - Nihilore,musicgen,sample_03352,Electronic,test
Resistentialism - Nihilore,producer,sample_01664,Electronic,test
Resistentialism - Nihilore,songgen,sample_01854,Electronic,test
Resistentialism - Nihilore,stableaudio,sample_02703,Electronic,test
Resistentialism - Nihilore,suno,sample_02143,Electronic,test
Resistentialism - Nihilore,udio,sample_02443,Electronic,test
Roach-Man - Punk Rock Opera,acestep,sample_00484,Rock,train
Roach-Man - Punk Rock Opera,audioldm,sample_00810,Rock,train
Roach-Man - Punk Rock Opera,brev,sample_01134,Rock,train
Roach-Man - Punk Rock Opera,diffrhythm,sample_01443,Rock,train
Roach-Man - Punk Rock Opera,elevenlabs,sample_03039,Rock,train
Roach-Man - Punk Rock Opera,mubert,sample_01601,Rock,train
Roach-Man - Punk Rock Opera,musicgen,sample_03353,Rock,train
Roach-Man - Punk Rock Opera,producer,sample_01756,Rock,train
Roach-Man - Punk Rock Opera,songgen,sample_02035,Rock,train
Roach-Man - Punk Rock Opera,stableaudio,sample_02835,Rock,train
Roach-Man - Punk Rock Opera,suno,sample_02325,Rock,train
Roach-Man - Punk Rock Opera,udio,sample_02625,Rock,train
Robocall - Legally Blind,acestep,sample_00485,Rock,train
Robocall - Legally Blind,audioldm,sample_00777,Rock,train
Robocall - Legally Blind,brev,sample_01136,Rock,train
Robocall - Legally Blind,diffrhythm,sample_01444,Rock,train
Robocall - Legally Blind,elevenlabs,sample_03041,Rock,train
Robocall - Legally Blind,mubert,sample_01605,Rock,train
Robocall - Legally Blind,musicgen,sample_03354,Rock,train
Robocall - Legally Blind,producer,sample_01757,Rock,train
Robocall - Legally Blind,songgen,sample_02036,Rock,train
Robocall - Legally Blind,stableaudio,sample_02836,Rock,train
Robocall - Legally Blind,suno,sample_02327,Rock,train
Robocall - Legally Blind,udio,sample_02627,Rock,train
Robot Heart - Mystery Mammal,acestep,sample_00486,Electronic,train
Robot Heart - Mystery Mammal,audioldm,sample_00598,Electronic,train
Robot Heart - Mystery Mammal,brev,sample_00954,Electronic,train
Robot Heart - Mystery Mammal,diffrhythm,sample_01256,Electronic,train
Robot Heart - Mystery Mammal,elevenlabs,sample_03043,Electronic,train
Robot Heart - Mystery Mammal,mubert,sample_01504,Electronic,train
Robot Heart - Mystery Mammal,musicgen,sample_03355,Electronic,train
Robot Heart - Mystery Mammal,producer,sample_01665,Electronic,train
Robot Heart - Mystery Mammal,songgen,sample_01855,Electronic,train
Robot Heart - Mystery Mammal,stableaudio,sample_02704,Electronic,train
Robot Heart - Mystery Mammal,suno,sample_02145,Electronic,train
Robot Heart - Mystery Mammal,udio,sample_02445,Electronic,train
Roland Garros 2048 - Zoliborz,acestep,sample_00487,Rock,train
Roland Garros 2048 - Zoliborz,audioldm,sample_00808,Rock,train
Roland Garros 2048 - Zoliborz,brev,sample_01138,Rock,train
Roland Garros 2048 - Zoliborz,diffrhythm,sample_01445,Rock,train
Roland Garros 2048 - Zoliborz,elevenlabs,sample_03045,Rock,train
Roland Garros 2048 - Zoliborz,mubert,sample_01603,Rock,train
Roland Garros 2048 - Zoliborz,musicgen,sample_03356,Rock,train
Roland Garros 2048 - Zoliborz,producer,sample_01758,Rock,train
Roland Garros 2048 - Zoliborz,songgen,sample_02037,Rock,train
Roland Garros 2048 - Zoliborz,stableaudio,sample_02837,Rock,train
Roland Garros 2048 - Zoliborz,suno,sample_02329,Rock,train
Roland Garros 2048 - Zoliborz,udio,sample_02629,Rock,train
Roller Star - Monroeville Music Center,acestep,sample_00488,Pop,val
Roller Star - Monroeville Music Center,audioldm,sample_00738,Pop,val
Roller Star - Monroeville Music Center,brev,sample_01040,Pop,val
Roller Star - Monroeville Music Center,diffrhythm,sample_01340,Pop,val
Roller Star - Monroeville Music Center,elevenlabs,sample_03047,Pop,val
Roller Star - Monroeville Music Center,mubert,sample_01534,Pop,val
Roller Star - Monroeville Music Center,musicgen,sample_03357,Pop,val
Roller Star - Monroeville Music Center,producer,sample_01709,Pop,val
Roller Star - Monroeville Music Center,songgen,sample_01935,Pop,val
Roller Star - Monroeville Music Center,stableaudio,sample_02754,Pop,val
Roller Star - Monroeville Music Center,suno,sample_02231,Pop,val
Roller Star - Monroeville Music Center,udio,sample_02531,Pop,val
Running Free - Michett featuring Kalipluche,acestep,sample_00492,Electronic,train
Running Free - Michett featuring Kalipluche,audioldm,sample_00603,Electronic,train
Running Free - Michett featuring Kalipluche,brev,sample_00956,Electronic,train
Running Free - Michett featuring Kalipluche,diffrhythm,sample_01258,Electronic,train
Running Free - Michett featuring Kalipluche,elevenlabs,sample_03051,Electronic,train
Running Free - Michett featuring Kalipluche,mubert,sample_01500,Electronic,train
Running Free - Michett featuring Kalipluche,musicgen,sample_03361,Electronic,train
Running Free - Michett featuring Kalipluche,producer,sample_01666,Electronic,train
Running Free - Michett featuring Kalipluche,songgen,sample_01857,Electronic,train
Running Free - Michett featuring Kalipluche,stableaudio,sample_02705,Electronic,train
Running Free - Michett featuring Kalipluche,suno,sample_02147,Electronic,train
Running Free - Michett featuring Kalipluche,udio,sample_02447,Electronic,train
Scramby Eggs - Andy G. Cohen,acestep,sample_00494,Rock,val
Scramby Eggs - Andy G. Cohen,audioldm,sample_00788,Rock,val
Scramby Eggs - Andy G. Cohen,brev,sample_01140,Rock,val
Scramby Eggs - Andy G. Cohen,diffrhythm,sample_01447,Rock,val
Scramby Eggs - Andy G. Cohen,elevenlabs,sample_03055,Rock,val
Scramby Eggs - Andy G. Cohen,mubert,sample_01612,Rock,val
Scramby Eggs - Andy G. Cohen,musicgen,sample_03363,Rock,val
Scramby Eggs - Andy G. Cohen,producer,sample_01759,Rock,val
Scramby Eggs - Andy G. Cohen,songgen,sample_02039,Rock,val
Scramby Eggs - Andy G. Cohen,stableaudio,sample_02838,Rock,val
Scramby Eggs - Andy G. Cohen,suno,sample_02331,Rock,val
Scramby Eggs - Andy G. Cohen,udio,sample_02631,Rock,val
Seppuku Bot - Decktonic,acestep,sample_00497,Electronic,train
Seppuku Bot - Decktonic,audioldm,sample_00659,Electronic,train
Seppuku Bot - Decktonic,brev,sample_00960,Electronic,train
Seppuku Bot - Decktonic,diffrhythm,sample_01261,Electronic,train
Seppuku Bot - Decktonic,elevenlabs,sample_03059,Electronic,train
Seppuku Bot - Decktonic,mubert,sample_01482,Electronic,train
Seppuku Bot - Decktonic,musicgen,sample_03366,Electronic,train
Seppuku Bot - Decktonic,producer,sample_01668,Electronic,train
Seppuku Bot - Decktonic,songgen,sample_01860,Electronic,train
Seppuku Bot - Decktonic,stableaudio,sample_02707,Electronic,train
Seppuku Bot - Decktonic,suno,sample_02151,Electronic,train
Seppuku Bot - Decktonic,udio,sample_02451,Electronic,train
Sfogare Il Dissenso - Deiezione HC,acestep,sample_00499,Rock,test
Sfogare Il Dissenso - Deiezione HC,audioldm,sample_00805,Rock,test
Sfogare Il Dissenso - Deiezione HC,brev,sample_01144,Rock,test
Sfogare Il Dissenso - Deiezione HC,diffrhythm,sample_01449,Rock,test
Sfogare Il Dissenso - Deiezione HC,elevenlabs,sample_03061,Rock,test
Sfogare Il Dissenso - Deiezione HC,mubert,sample_01597,Rock,test
Sfogare Il Dissenso - Deiezione HC,musicgen,sample_03368,Rock,test
Sfogare Il Dissenso - Deiezione HC,producer,sample_01761,Rock,test
Sfogare Il Dissenso - Deiezione HC,songgen,sample_02041,Rock,test
Sfogare Il Dissenso - Deiezione HC,stableaudio,sample_02839,Rock,test
Sfogare Il Dissenso - Deiezione HC,suno,sample_02335,Rock,test
Sfogare Il Dissenso - Deiezione HC,udio,sample_02635,Rock,test
Shadow Government - Bird Names,acestep,sample_00500,Pop,train
Shadow Government - Bird Names,audioldm,sample_00722,Pop,train
Shadow Government - Bird Names,brev,sample_01044,Pop,train
Shadow Government - Bird Names,diffrhythm,sample_01342,Pop,train
Shadow Government - Bird Names,elevenlabs,sample_03063,Pop,train
Shadow Government - Bird Names,mubert,sample_01568,Pop,train
Shadow Government - Bird Names,musicgen,sample_03369,Pop,train
Shadow Government - Bird Names,producer,sample_01711,Pop,train
Shadow Government - Bird Names,songgen,sample_01937,Pop,train
Shadow Government - Bird Names,stableaudio,sample_02755,Pop,train
Shadow Government - Bird Names,suno,sample_02235,Pop,train
Shadow Government - Bird Names,udio,sample_02535,Pop,train
She Works / Tepid Waters - Bird Names,acestep,sample_00502,Pop,test
She Works / Tepid Waters - Bird Names,audioldm,sample_00746,Pop,test
She Works / Tepid Waters - Bird Names,brev,sample_01046,Pop,test
She Works / Tepid Waters - Bird Names,diffrhythm,sample_01343,Pop,test
She Works / Tepid Waters - Bird Names,elevenlabs,sample_03065,Pop,test
She Works / Tepid Waters - Bird Names,mubert,sample_01550,Pop,test
She Works / Tepid Waters - Bird Names,musicgen,sample_03371,Pop,test
She Works / Tepid Waters - Bird Names,producer,sample_01712,Pop,test
She Works / Tepid Waters - Bird Names,songgen,sample_01938,Pop,test
She Works / Tepid Waters - Bird Names,stableaudio,sample_02756,Pop,test
She Works / Tepid Waters - Bird Names,suno,sample_02237,Pop,test
She Works / Tepid Waters - Bird Names,udio,sample_02537,Pop,test
Snakefirewalking - Los Llamarada,acestep,sample_00507,Rock,train
Snakefirewalking - Los Llamarada,audioldm,sample_00790,Rock,train
Snakefirewalking - Los Llamarada,brev,sample_01146,Rock,train
Snakefirewalking - Los Llamarada,diffrhythm,sample_01452,Rock,train
Snakefirewalking - Los Llamarada,elevenlabs,sample_03067,Rock,train
Snakefirewalking - Los Llamarada,mubert,sample_01616,Rock,train
Snakefirewalking - Los Llamarada,musicgen,sample_03376,Rock,train
Snakefirewalking - Los Llamarada,producer,sample_01762,Rock,train
Snakefirewalking - Los Llamarada,songgen,sample_02044,Rock,train
Snakefirewalking - Los Llamarada,stableaudio,sample_02842,Rock,train
Snakefirewalking - Los Llamarada,suno,sample_02337,Rock,train
Snakefirewalking - Los Llamarada,udio,sample_02637,Rock,train
Soleares&beats - Malaventura,acestep,sample_00509,Pop,val
Soleares&beats - Malaventura,audioldm,sample_00704,Pop,val
Soleares&beats - Malaventura,brev,sample_01048,Pop,val
Soleares&beats - Malaventura,diffrhythm,sample_01347,Pop,val
Soleares&beats - Malaventura,elevenlabs,sample_03069,Pop,val
Soleares&beats - Malaventura,mubert,sample_01537,Pop,val
Soleares&beats - Malaventura,musicgen,sample_03378,Pop,val
Soleares&beats - Malaventura,producer,sample_01713,Pop,val
Soleares&beats - Malaventura,songgen,sample_01941,Pop,val
Soleares&beats - Malaventura,stableaudio,sample_02758,Pop,val
Soleares&beats - Malaventura,suno,sample_02239,Pop,val
Soleares&beats - Malaventura,udio,sample_02539,Pop,val
Something Dirty - Ergo Phizmiz,acestep,sample_00510,Pop,test
Something Dirty - Ergo Phizmiz,audioldm,sample_00705,Pop,test
Something Dirty - Ergo Phizmiz,brev,sample_01050,Pop,test
Something Dirty - Ergo Phizmiz,diffrhythm,sample_01348,Pop,test
Something Dirty - Ergo Phizmiz,elevenlabs,sample_03071,Pop,test
Something Dirty - Ergo Phizmiz,mubert,sample_01553,Pop,test
Something Dirty - Ergo Phizmiz,musicgen,sample_03379,Pop,test
Something Dirty - Ergo Phizmiz,producer,sample_01714,Pop,test
Something Dirty - Ergo Phizmiz,songgen,sample_01942,Pop,test
Something Dirty - Ergo Phizmiz,stableaudio,sample_02759,Pop,test
Something Dirty - Ergo Phizmiz,suno,sample_02241,Pop,test
Something Dirty - Ergo Phizmiz,udio,sample_02541,Pop,test
Soul of the Demon - Zombie Raiders,acestep,sample_00513,Rock,train
Soul of the Demon - Zombie Raiders,audioldm,sample_00776,Rock,train
Soul of the Demon - Zombie Raiders,brev,sample_01148,Rock,train
Soul of the Demon - Zombie Raiders,diffrhythm,sample_01454,Rock,train
Soul of the Demon - Zombie Raiders,elevenlabs,sample_03073,Rock,train
Soul of the Demon - Zombie Raiders,mubert,sample_01602,Rock,train
Soul of the Demon - Zombie Raiders,musicgen,sample_03382,Rock,train
Soul of the Demon - Zombie Raiders,producer,sample_01763,Rock,train
Soul of the Demon - Zombie Raiders,songgen,sample_02046,Rock,train
Soul of the Demon - Zombie Raiders,stableaudio,sample_02844,Rock,train
Soul of the Demon - Zombie Raiders,suno,sample_02339,Rock,train
Soul of the Demon - Zombie Raiders,udio,sample_02639,Rock,train
Stockholm Syndrome / People Should Be More Aware - Bird Names,acestep,sample_00516,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,audioldm,sample_00744,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,brev,sample_01054,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,diffrhythm,sample_01351,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,elevenlabs,sample_03077,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,mubert,sample_01530,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,musicgen,sample_03385,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,producer,sample_01716,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,songgen,sample_01945,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,stableaudio,sample_02762,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,suno,sample_02245,Pop,val
Stockholm Syndrome / People Should Be More Aware - Bird Names,udio,sample_02545,Pop,val
Stranger - Frigg A Go Go (F.A.G.G.),acestep,sample_00517,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),audioldm,sample_00789,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),brev,sample_01150,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),diffrhythm,sample_01455,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),elevenlabs,sample_03079,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),mubert,sample_01594,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),musicgen,sample_03386,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),producer,sample_01764,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),songgen,sample_02047,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),stableaudio,sample_02845,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),suno,sample_02341,Rock,train
Stranger - Frigg A Go Go (F.A.G.G.),udio,sample_02641,Rock,train
Straw Fields - Rolemusic,acestep,sample_00518,Electronic,train
Straw Fields - Rolemusic,audioldm,sample_00664,Electronic,train
Straw Fields - Rolemusic,brev,sample_00962,Electronic,train
Straw Fields - Rolemusic,diffrhythm,sample_01266,Electronic,train
Straw Fields - Rolemusic,elevenlabs,sample_03081,Electronic,train
Straw Fields - Rolemusic,mubert,sample_01489,Electronic,train
Straw Fields - Rolemusic,musicgen,sample_03387,Electronic,train
Straw Fields - Rolemusic,producer,sample_01669,Electronic,train
Straw Fields - Rolemusic,songgen,sample_01865,Electronic,train
Straw Fields - Rolemusic,stableaudio,sample_02708,Electronic,train
Straw Fields - Rolemusic,suno,sample_02153,Electronic,train
Straw Fields - Rolemusic,udio,sample_02453,Electronic,train
Stuttgart - Portrayal,acestep,sample_00521,Rock,test
Stuttgart - Portrayal,audioldm,sample_00780,Rock,test
Stuttgart - Portrayal,brev,sample_01152,Rock,test
Stuttgart - Portrayal,diffrhythm,sample_01456,Rock,test
Stuttgart - Portrayal,elevenlabs,sample_03083,Rock,test
Stuttgart - Portrayal,mubert,sample_01586,Rock,test
Stuttgart - Portrayal,musicgen,sample_03390,Rock,test
Stuttgart - Portrayal,producer,sample_01765,Rock,test
Stuttgart - Portrayal,songgen,sample_02048,Rock,test
Stuttgart - Portrayal,stableaudio,sample_02846,Rock,test
Stuttgart - Portrayal,suno,sample_02343,Rock,test
Stuttgart - Portrayal,udio,sample_02643,Rock,test
Take Your Fingers - Michael Fakesch,acestep,sample_00524,Electronic,train
Take Your Fingers - Michael Fakesch,audioldm,sample_00599,Electronic,train
Take Your Fingers - Michael Fakesch,brev,sample_00964,Electronic,train
Take Your Fingers - Michael Fakesch,diffrhythm,sample_01270,Electronic,train
Take Your Fingers - Michael Fakesch,elevenlabs,sample_03085,Electronic,train
Take Your Fingers - Michael Fakesch,mubert,sample_01509,Electronic,train
Take Your Fingers - Michael Fakesch,musicgen,sample_03393,Electronic,train
Take Your Fingers - Michael Fakesch,producer,sample_01670,Electronic,train
Take Your Fingers - Michael Fakesch,songgen,sample_01869,Electronic,train
Take Your Fingers - Michael Fakesch,stableaudio,sample_02709,Electronic,train
Take Your Fingers - Michael Fakesch,suno,sample_02155,Electronic,train
Take Your Fingers - Michael Fakesch,udio,sample_02455,Electronic,train
The Big House - Jason Shaw,acestep,sample_00529,Electronic,train
The Big House - Jason Shaw,audioldm,sample_00594,Electronic,train
The Big House - Jason Shaw,brev,sample_00968,Electronic,train
The Big House - Jason Shaw,diffrhythm,sample_01274,Electronic,train
The Big House - Jason Shaw,elevenlabs,sample_03091,Electronic,train
The Big House - Jason Shaw,mubert,sample_01524,Electronic,train
The Big House - Jason Shaw,musicgen,sample_03398,Electronic,train
The Big House - Jason Shaw,producer,sample_01672,Electronic,train
The Big House - Jason Shaw,songgen,sample_01873,Electronic,train
The Big House - Jason Shaw,stableaudio,sample_02711,Electronic,train
The Big House - Jason Shaw,suno,sample_02159,Electronic,train
The Big House - Jason Shaw,udio,sample_02459,Electronic,train
The Coldest Winter - Caleb Lemond,acestep,sample_00532,Pop,train
The Coldest Winter - Caleb Lemond,audioldm,sample_00741,Pop,train
The Coldest Winter - Caleb Lemond,brev,sample_01058,Pop,train
The Coldest Winter - Caleb Lemond,diffrhythm,sample_01354,Pop,train
The Coldest Winter - Caleb Lemond,elevenlabs,sample_03095,Pop,train
The Coldest Winter - Caleb Lemond,mubert,sample_01540,Pop,train
The Coldest Winter - Caleb Lemond,musicgen,sample_03401,Pop,train
The Coldest Winter - Caleb Lemond,producer,sample_01718,Pop,train
The Coldest Winter - Caleb Lemond,songgen,sample_01947,Pop,train
The Coldest Winter - Caleb Lemond,stableaudio,sample_02764,Pop,train
The Coldest Winter - Caleb Lemond,suno,sample_02249,Pop,train
The Coldest Winter - Caleb Lemond,udio,sample_02549,Pop,train
The Contract - The IMG,acestep,sample_00533,Rock,train
The Contract - The IMG,audioldm,sample_00814,Rock,train
The Contract - The IMG,brev,sample_01156,Rock,train
The Contract - The IMG,diffrhythm,sample_01459,Rock,train
The Contract - The IMG,elevenlabs,sample_03097,Rock,train
The Contract - The IMG,mubert,sample_01589,Rock,train
The Contract - The IMG,musicgen,sample_03402,Rock,train
The Contract - The IMG,producer,sample_01767,Rock,train
The Contract - The IMG,songgen,sample_02051,Rock,train
The Contract - The IMG,stableaudio,sample_02848,Rock,train
The Contract - The IMG,suno,sample_02347,Rock,train
The Contract - The IMG,udio,sample_02647,Rock,train
The Courtyard - Uncle Bibby,acestep,sample_00534,Electronic,train
The Courtyard - Uncle Bibby,audioldm,sample_00658,Electronic,train
The Courtyard - Uncle Bibby,brev,sample_00970,Electronic,train
The Courtyard - Uncle Bibby,diffrhythm,sample_01276,Electronic,train
The Courtyard - Uncle Bibby,elevenlabs,sample_03099,Electronic,train
The Courtyard - Uncle Bibby,mubert,sample_01485,Electronic,train
The Courtyard - Uncle Bibby,musicgen,sample_03403,Electronic,train
The Courtyard - Uncle Bibby,producer,sample_01673,Electronic,train
The Courtyard - Uncle Bibby,songgen,sample_01875,Electronic,train
The Courtyard - Uncle Bibby,stableaudio,sample_02712,Electronic,train
The Courtyard - Uncle Bibby,suno,sample_02161,Electronic,train
The Courtyard - Uncle Bibby,udio,sample_02461,Electronic,train
The Dream and the Dreamer - Caleb Lemond,acestep,sample_00536,Pop,train
The Dream and the Dreamer - Caleb Lemond,audioldm,sample_00747,Pop,train
The Dream and the Dreamer - Caleb Lemond,brev,sample_01060,Pop,train
The Dream and the Dreamer - Caleb Lemond,diffrhythm,sample_01355,Pop,train
The Dream and the Dreamer - Caleb Lemond,elevenlabs,sample_03101,Pop,train
The Dream and the Dreamer - Caleb Lemond,mubert,sample_01542,Pop,train
The Dream and the Dreamer - Caleb Lemond,musicgen,sample_03405,Pop,train
The Dream and the Dreamer - Caleb Lemond,producer,sample_01719,Pop,train
The Dream and the Dreamer - Caleb Lemond,songgen,sample_01948,Pop,train
The Dream and the Dreamer - Caleb Lemond,stableaudio,sample_02765,Pop,train
The Dream and the Dreamer - Caleb Lemond,suno,sample_02251,Pop,train
The Dream and the Dreamer - Caleb Lemond,udio,sample_02551,Pop,train
The Front Yard - HarleyLikesMusic,acestep,sample_00538,Electronic,train
The Front Yard - HarleyLikesMusic,audioldm,sample_00613,Electronic,train
The Front Yard - HarleyLikesMusic,brev,sample_00972,Electronic,train
The Front Yard - HarleyLikesMusic,diffrhythm,sample_01278,Electronic,train
The Front Yard - HarleyLikesMusic,elevenlabs,sample_03103,Electronic,train
The Front Yard - HarleyLikesMusic,mubert,sample_01490,Electronic,train
The Front Yard - HarleyLikesMusic,musicgen,sample_03407,Electronic,train
The Front Yard - HarleyLikesMusic,producer,sample_01674,Electronic,train
The Front Yard - HarleyLikesMusic,songgen,sample_01877,Electronic,train
The Front Yard - HarleyLikesMusic,stableaudio,sample_02713,Electronic,train
The Front Yard - HarleyLikesMusic,suno,sample_02163,Electronic,train
The Front Yard - HarleyLikesMusic,udio,sample_02463,Electronic,train
The Race Forever - Monroeville Music Center,acestep,sample_00544,Pop,train
The Race Forever - Monroeville Music Center,audioldm,sample_00710,Pop,train
The Race Forever - Monroeville Music Center,brev,sample_01064,Pop,train
The Race Forever - Monroeville Music Center,diffrhythm,sample_01359,Pop,train
The Race Forever - Monroeville Music Center,elevenlabs,sample_03105,Pop,train
The Race Forever - Monroeville Music Center,mubert,sample_01577,Pop,train
The Race Forever - Monroeville Music Center,musicgen,sample_03413,Pop,train
The Race Forever - Monroeville Music Center,producer,sample_01721,Pop,train
The Race Forever - Monroeville Music Center,songgen,sample_01952,Pop,train
The Race Forever - Monroeville Music Center,stableaudio,sample_02769,Pop,train
The Race Forever - Monroeville Music Center,suno,sample_02255,Pop,train
The Race Forever - Monroeville Music Center,udio,sample_02555,Pop,train
The Reality Machine - Monroeville Music Center,acestep,sample_00545,Pop,train
The Reality Machine - Monroeville Music Center,audioldm,sample_00879,Pop,train
The Reality Machine - Monroeville Music Center,brev,sample_01066,Pop,train
The Reality Machine - Monroeville Music Center,diffrhythm,sample_01360,Pop,train
The Reality Machine - Monroeville Music Center,elevenlabs,sample_03107,Pop,train
The Reality Machine - Monroeville Music Center,mubert,sample_01574,Pop,train
The Reality Machine - Monroeville Music Center,musicgen,sample_03414,Pop,train
The Reality Machine - Monroeville Music Center,producer,sample_01722,Pop,train
The Reality Machine - Monroeville Music Center,songgen,sample_01953,Pop,train
The Reality Machine - Monroeville Music Center,stableaudio,sample_02710,Pop,train
The Reality Machine - Monroeville Music Center,suno,sample_02257,Pop,train
The Reality Machine - Monroeville Music Center,udio,sample_02557,Pop,train
The girl just faded - Los Llamarada,acestep,sample_00539,Rock,val
The girl just faded - Los Llamarada,audioldm,sample_00813,Rock,val
The girl just faded - Los Llamarada,brev,sample_01158,Rock,val
The girl just faded - Los Llamarada,diffrhythm,sample_01461,Rock,val
The girl just faded - Los Llamarada,elevenlabs,sample_03109,Rock,val
The girl just faded - Los Llamarada,mubert,sample_01615,Rock,val
The girl just faded - Los Llamarada,musicgen,sample_03408,Rock,val
The girl just faded - Los Llamarada,producer,sample_01768,Rock,val
The girl just faded - Los Llamarada,songgen,sample_02053,Rock,val
The girl just faded - Los Llamarada,stableaudio,sample_02850,Rock,val
The girl just faded - Los Llamarada,suno,sample_02349,Rock,val
The girl just faded - Los Llamarada,udio,sample_02649,Rock,val
The plot - Malaventura,acestep,sample_00541,Pop,train
The plot - Malaventura,audioldm,sample_00740,Pop,train
The plot - Malaventura,brev,sample_01062,Pop,train
The plot - Malaventura,diffrhythm,sample_01356,Pop,train
The plot - Malaventura,elevenlabs,sample_03111,Pop,train
The plot - Malaventura,mubert,sample_01533,Pop,train
The plot - Malaventura,musicgen,sample_03410,Pop,train
The plot - Malaventura,producer,sample_01720,Pop,train
The plot - Malaventura,songgen,sample_01949,Pop,train
The plot - Malaventura,stableaudio,sample_02766,Pop,train
The plot - Malaventura,suno,sample_02253,Pop,train
The plot - Malaventura,udio,sample_02553,Pop,train
Time Is Love - Silence is full of birds,acestep,sample_00551,Pop,val
Time Is Love - Silence is full of birds,audioldm,sample_00743,Pop,val
Time Is Love - Silence is full of birds,brev,sample_01068,Pop,val
Time Is Love - Silence is full of birds,diffrhythm,sample_01362,Pop,val
Time Is Love - Silence is full of birds,elevenlabs,sample_03113,Pop,val
Time Is Love - Silence is full of birds,mubert,sample_01532,Pop,val
Time Is Love - Silence is full of birds,musicgen,sample_03420,Pop,val
Time Is Love - Silence is full of birds,producer,sample_01723,Pop,val
Time Is Love - Silence is full of birds,songgen,sample_01955,Pop,val
Time Is Love - Silence is full of birds,stableaudio,sample_02772,Pop,val
Time Is Love - Silence is full of birds,suno,sample_02259,Pop,val
Time Is Love - Silence is full of birds,udio,sample_02559,Pop,val
Troubles I've seen - Malaventura,acestep,sample_00556,Pop,test
Troubles I've seen - Malaventura,audioldm,sample_00723,Pop,test
Troubles I've seen - Malaventura,brev,sample_01070,Pop,test
Troubles I've seen - Malaventura,diffrhythm,sample_01363,Pop,test
Troubles I've seen - Malaventura,elevenlabs,sample_03119,Pop,test
Troubles I've seen - Malaventura,mubert,sample_01531,Pop,test
Troubles I've seen - Malaventura,musicgen,sample_03425,Pop,test
